alias_previous_symbol	index
CFAP87	978
FLJ25415	982
FLJ25870	983
ANKRD5	985
FLJ21669	985
dJ839B4.6	985
FLJ38335	986
ANKHZN	987
KIAA1255	987
ZFYVE14	987
BTBD23	987
RANK-5	987
CCAL2	988
CMDJ	988
HANK	988
ANK	988
CPPDD	988
SLC62A1	988
MASK	989
FLJ20288	989
FLJ11979	989
FLJ10042	989
FLJ14127	989
KIAA1085	989
MASK1	989
MASK-BP3	990
DKFZP434A0225	991
KIAA1386	991
X-kinase	992
ANKRD41	993
FLJ39369	993
LEMD6	993
KIAA0692	994
LEMD7	994
Lem4	994
FLJ20499	995
ZMYND13	995
DKFZP564O043	996
ZMYND20	996
C-193	998
ALRP	998
CARP	998
CVARP	998
MCARP	998
ARPP	999
KIAA0957	1000
TSA806	1001
FLJ20093	1003
LZ16	1005
T13	1005
KIAA0874	1008
FLJ20053	1008
GAC-1	1008
ANKRD13	1009
NY-REN-25	1009
FLJ25555	1010
DKFZP566D1346	1011
dJ677H15.3	1011
DKFZP434N1511	1013
GTAR	1014
KIAA0697	1014
FLJ22206	1014
NY-BR-16	1014
MASK2	1014
KIAA2015	1015
FLJ35740	1015
bA255A11.3	1016
ANKRD19	1020
FLJ36178	1020
ANKRD20A	1021
DKFZp434A171	1021
ANKRD20A2	1022
ANKRD20A3	1023
ANKRD20A4	1024
OTTHUMG00000066855	1024
ANKRD20A5	1025
MGC26718	1025
ANKRD20B	1028
ANKRD20A4P1	1030
C21orf81	1031
C21orf126	1038
CCDC29	1040
MGC22805	1042
DARP	1043
FLJ32449	1043
MARP3	1043
KIAA1981	1044
THC2	1045
KIAA1074	1045
FLJ43980	1046
LINC00414	1048
FLJ00040	1050
DKFZp434L0718	1050
VARP	1050
KIAA0379	1051
PITK	1051
PP6-ARS-A	1051
PPP1R65	1051
FAP79	1051
CFAP79	1051
FLJ25053	1052
NY-BR-1	1053
NY-BR-1.1	1054
NCRNA00164	1055
ANKRD30BP3	1055
C21orf110	1056
ANKRD30BP	1056
PRED4	1056
C21orf99	1057
CT85	1057
CTSP-1	1057
FLJ40191	1059
C12orf7	1060
DKFZp686O1689	1060
PANKY	1060
ANKRD34	1063
DP58	1064
FLJ25124	1067
UNQ2430	1068
KIAA1641	1069
FLJ21281	1069
ANKRD26L1	1070
ANKRD36BL1	1070
MGC12538	1070
DKFZp667P0924	1072
Lrp2bp	1074
MGC41816	1075
MGC15396	1076
C17orf73	1077
LINC00483	1077
FLJ20694	1077
FLJ37874	1078
SARP	1078
PPP1R79	1078
PP6-ARS-B	1079
FLJ45235	1082
CT117	1082
FLJ20189	1084
FGIF	1084
GBIF	1084
KIAA1223	1089
FLJ34236	1090
PP6-ARS-C	1090
FLJ12056	1091
FLJ36160	1091
LIAR	1092
FLJ11795	1094
C20orf86	1095
bA196N14.3	1095
DKFZp779B1634	1097
VWFP1-ANKRD62P1-PARP4P3	1099
ANKS1	1103
KIAA0229	1103
EB-1	1104
AIDA-1	1104
cajalin-2	1104
ANKS2	1104
KIAA1977	1105
FLJ32345	1105
FLJ32767	1105
FLJ38819	1106
HARP	1106
SAMD6	1107
ANKRD14	1107
FLJ36928	1107
NPHP16	1107
C3orf16	1108
FLJ10415	1109
ZNF744	1109
Vms1	1109
ANILLIN	1110
Scraps	1110
scra	1110
ORAOV2	1111
TMEM16A	1111
TAOS2	1111
FLJ10261	1111
DOG1	1111
C12orf3	1113
TMEM16B	1113
C11orf25	1114
TMEM16C	1114
GENX-3947	1114
DYT23	1114
TMEM16D	1116
FLJ34221	1116
FLJ34272	1116
FLJ35277	1116
TMEM16E	1117
LGMD2L	1117
GDD1	1117
TMEM16F	1118
DKFZp313M0720	1118
PCANAP5	1119
TMEM16G	1119
NGEP	1119
PCANAP5L	1119
IPCA-5	1119
TMEM16M	1120
C1orf224	1120
ANO7P1	1120
KIAA1623	1121
TMEM16H	1121
TP53I5	1122
TMEM16J	1122
PIG5	1122
TMEM16K	1123
FLJ10375	1123
MGC47890	1123
SCAR10	1123
KAL	1124
ADMLX	1124
KAL1	1124
KALIG-1	1124
WFDC19	1124
ADMLY	1125
KALP	1125
KAL-Y	1125
C15orf1	1126
LANP	1126
PP32	1126
I1PP2A	1126
PHAPI	1126
MAPM	1126
mapmodulin	1126
C15orf28	1127
NCRNA00321	1127
FLJ11722	1127
HsT18971	1127
SSP29	1129
PHAPI2	1129
APRIL	1129
PP32R1	1133
PP32R2	1134
LANPL	1135
MGC5350	1135
LANP-L	1135
CD13	1136
PEPN	1136
LAP1	1136
gp150	1136
p150	1136
C16orf24	1137
FAM173A	1137
MGC2494	1137
TEM8	1138
FLJ21776	1138
FLJ10601	1138
ATR	1138
CMG2	1139
CMG-2	1139
FLJ31074	1139
ANX1	1142
LPC1	1142
ANX2	1143
ANX2L4	1143
CAL1H	1143
LPC2D	1143
LIP2	1143
LPC2A	1144
ANX2P1	1144
ANX2L1	1144
ANX2P2	1145
ANX2L2	1145
LPC2B	1145
ANX2P3	1146
ANX2L3	1146
LPC2C	1146
LIP2	1146
C5orf39	1147
AXIIR	1147
ANX3	1148
ANX4	1149
ENX2	1150
ANX5	1150
ANX6	1151
ANX7	1152
ANX8	1153
ANXA8L2	1154
bA301J7.3	1154
bA145E20.2	1154
ANX31	1155
ANX14	1156
ANX11	1157
ANX13	1158
ABP1	1161
DAO	1161
RAO	1162
DAO2	1162
VAP1	1163
HPAO	1163
VAP-1	1163
UPAT	1164
C9orf3	1165
C90RF3	1165
FLJ14675	1165
APO	1165
AP-O	1165
AO	1166
AOH1	1166
AOX2	1167
AOH2	1167
AOH1	1168
C4orf16	1170
PRO0971	1170
2C18	1170
gamma-BAR	1170
ADTB1	1171
CLAPB2	1171
BAM22	1171
AP105A	1171
ADTB1L1	1172
dJ127L4.2	1172
ADTB1L2	1173
dJ127L4.3	1173
CLAPG1	1174
ADTG	1174
G2AD	1175
AP47	1176
CLAPM2	1176
HSMU1B	1177
mu2	1177
AP1-mu2	1177
CLAPS1	1179
EKV3	1179
AP19	1179
SIGMA1A	1179
WUGSC:H_DJ0747G18.2	1179
MRX59	1180
MRXS5	1180
PGS	1180
SIGMA1B	1180
CLAPA1	1183
ADTAA	1183
CLAPA2	1184
ADTAB	1184
DKFZP564D1864	1184
HYPJ	1184
KIAA0899	1184
HIP9	1184
ADTB2	1185
CLAPB1	1185
CLAPM1	1187
AP50	1187
mu2	1187
CLAPS2	1188
HHC3	1188
FBHOk	1188
FBH3	1188
ADTB3A	1189
HPS2	1189
NAPTB	1190
ADTD	1191
CLA20	1193
AP47B	1193
CLAPS3	1194
sigma3b	1195
SPG47	1196
BETA-4	1196
AP-4-EPSILON	1198
SPG51	1198
MU-ARP2	1199
MU-4	1199
SPG50	1199
CLA20	1200
AP47B	1200
SPG52	1200
PP1030	1201
AP-5	1201
DKFZp761E198	1201
C14orf108	1202
MUDENG	1202
FLJ10813	1202
MuD	1202
mu5	1202
C20orf29	1203
FLJ11168	1203
KIAA0415	1204
SPG48	1204
zeta	1204
CED4	1205
APAF-1	1205
MINT1	1206
D9S411E	1206
X11	1206
X11L	1207
MINT2	1207
D15S1518E	1207
LIN-10	1207
MGC:14091	1207
HsT16821	1207
X11L2	1208
mint3	1208
RIR	1209
Fe65	1209
INAG1	1210
RIAM	1210
FE65L	1211
FE65L1	1211
MGC35575	1211
FE65L2	1212
DP2	1213
DP3	1213
DP2.5	1213
PPP1R46	1213
APCL	1214
B7323	1215
FLJ90166	1216
APCDD1L-AS1	1217
SAP	1218
PTX2	1218
MGC88159	1218
D3F15S2	1219
DNF15S2	1219
D3S48E	1219
Ende	1220
ELA	1220
tdl	1220
APEX	1221
APE	1221
REF1	1221
HAP1	1221
APX	1221
APEN	1221
REF-1	1221
APE-1	1221
APEXL2	1222
APE2	1222
XTH2	1222
ZGRF2	1222
APH-1A	1223
CGI-78	1223
PSFL	1224
APH-1B	1224
DKFZp564D0372	1224
AAC-11	1225
API5L1	1225
AAC11	1225
API5L1	1226
CGI-29	1228
Mmrp19	1228
APIP2	1228
C2orf13	1229
MGC47799	1229
Xip1	1229
ZCCHH1	1229
apelin	1230
XNPEP2	1230
AGTRL1	1231
FLJ90771	1231
APJ	1231
APJR	1231
APLP	1232
APPL2	1233
APPH	1233
C20orf3	1234
BSCv	1234
RAP3	1239
APOA-V	1239
BEDP	1241
CDAR1	1241
APOBEC-1	1241
HEPR	1241
ARCD1	1242
ARP1	1242
ARP3	1243
PHRBN	1243
PHRBNL	1246
FLJ21201	1246
APOBEC1L	1248
PBI	1248
bK150C2.3	1248
ARDC2	1248
ARDC4	1248
ARP5	1248
APOBEC3E	1249
ARP6	1249
APOBEC3DE	1249
ARP8	1250
BK150C2.4.MRNA	1250
KA6	1250
CEM15	1251
MDS019	1251
dJ494G10.1	1251
FLJ12740	1251
bK150C2.7	1251
ARP10	1252
C1orf169	1253
MGC26594	1253
FLJ25691	1253
RP1-127C7.4	1253
APOB48R	1254
APOB100R	1254
lincRNA-APOC1P1-3	1256
AD2	1262
B2G1	1264
BG	1264
APOL	1265
APOL-II	1266
CG12-1	1267
APOLIII	1267
APOLIV	1268
APOLV	1269
APOL-VI	1270
APOLVI	1270
FLJ25138	1271
DKFZP434F0318	1271
G3a	1272
NG20	1272
FAM121B	1274
MGC4825	1274
My025	1274
Mic23	1274
MIC26	1274
MICOS26	1274
CXorf33	1275
FAM121A	1275
UNQ8193	1275
AAIR8193	1275
Mic27	1275
MICOS27	1275
AD1	1281
KIAA0228	1283
Hs.84084	1283
PAT1	1283
APPL	1284
FLJ10659	1285
DIP13B	1285
RSBN1L-AS1	1287
AXA1	1288
FLJ20157	1288
AOA	1288
AOA1	1288
EAOH	1288
EOAHA	1288
CO	1289
CHIP28	1289
GIL	1291
MIWC	1292
C18orf16	1293
CHST9-AS1	1293
FLJ30507	1293
AQP2L	1295
AQP7L	1296
AQP9	1296
AQPap	1296
AQPap-3	1299
SSC1	1303
HsT17287	1303
AQP12	1306
INSSA3	1307
KIAA0560	1308
fSAP164	1308
IBP160	1308
DHTR	1309
SBMA	1309
AIS	1309
NR3C4	1309
SMAX1	1309
HUMARA	1309
ARAF1	1310
ARAF2	1312
ARAFPS	1312
ARAF2P	1312
PKS1	1312
ARAF3P	1313
CENTD2	1314
CENTD1	1317
PARX	1317
CENTD3	1318
FLJ21065	1318
DRAG1	1318
KIAA0278	1319
Arg3.1	1319
COPD	1320
SDGF	1321
AREGB	1321
KIAA0317	1322
FIEL1	1322
MGC57346	1327
ARF2	1329
ARF4P	1331
dJ885L7.7	1332
ARF1GAP	1338
FLJ10767	1338
bA261N11.3	1338
ZNF289	1339
IRZ	1339
Zfp289	1339
FLJ14576	1339
ARFGAP1	1340
DKFZP434L057	1341
BIG1	1341
ARFGEP1	1341
p200	1341
BIG2	1342
C6orf92	1343
KIAA1244	1343
dJ171N11.1	1343
BIG3	1343
PPP1R33	1343
HSU52521	1344
POR1	1345
ARP	1346
Arp1	1346
ARL18	1346
FLJ10154	1352
RhoGAP	1353
p50rhoGAP	1353
CDC42GAP	1353
Cdc42GAP	1353
KIAA0131	1354
C1	1354
p115	1354
RhoGAP4	1354
SrGAP4	1354
GFI2	1355
RhoGAP5	1355
p190-B	1355
p190BRhoGAP	1355
C14orf128	1356
MGC15504	1356
rhoGAPX-1	1357
FLJ20185	1358
BPGAP1	1358
MGC1295	1359
10C	1359
FLJ20896	1360
FLJ41791	1360
GRAF2	1360
KIAA0013	1361
FAM7B1	1362
B'-T	1362
FLJ20737	1363
FLJ10971	1363
FLJ21785	1363
BM046	1364
ARHGAP15P	1366
RICH1	1367
FLJ10308	1367
NADRIN	1367
FLJ13219	1367
WBP15	1367
MacGAP	1368
bA307O14.2	1368
FLJ00194	1369
MGC14258	1369
KIAA1391	1371
KIAA1424	1372
ARHGAP10	1372
RhoGAP2	1373
FLJ35752	1374
KIAA1501	1375
DKFZP564B1162	1377
FLJ33877	1377
FilGAP	1377
KIAA0053	1378
GRAF	1379
KIAA0621	1379
OPHN1L	1379
OPHN1L1	1379
SH3D20	1382
CAMGAP1	1382
FLJ43547	1382
SH3P20	1382
loc146880	1383
KIAA1314	1386
FLJ10312	1386
PARG1	1387
FLJ00267	1389
CDGAP	1390
GRIT	1392
KIAA0712	1392
MGC1892	1392
RICS	1392
GC-GAP	1392
SNX26	1393
FLJ39019	1393
TCGAP	1393
GRLF1	1394
GRF-1	1394
p190ARhoGAP	1394
P190A	1394
KIAA1722	1394
p190RhoGAP	1394
FLJ30058	1395
KIAA1688	1396
Vilse	1396
CrGAP	1396
C20orf95	1397
dJ1100H13.4	1397
TMEM133	1398
FLJ32810	1398
GRAF3	1398
AD031	1398
AK124326	1399
OPHN1P1	1402
KIAA0672	1405
RICH-2	1405
RICH2	1405
HMHA1	1406
KIAA0223	1406
HA-1	1406
GDIA1	1407
RHOGDI	1407
RAP1GN1	1408
GDIA2	1408
GDID4	1408
Ly-GDI	1408
RhoGDI2	1408
RHOGDI-3	1409
P115-RHOGEF	1410
SUB1.5	1410
LBCL2	1410
LFP40	1411
GEF-H1	1411
KIAA0651	1411
P40	1411
Lfc	1411
GEFH1	1411
STA3	1413
XPLN	1413
GEF3	1413
DKFZP434F2429	1413
STM6	1415
KIAA1112	1415
ASEF	1415
TIM	1416
TIM1	1416
GEF5	1416
P60	1416
MRX46	1417
alphaPIX	1417
Cool-2	1417
KIAA0006	1417
alpha-PIX	1417
Cool2	1417
αPix	1417
KIAA0142	1418
PIXB	1418
DKFZp761K1021	1418
Nbla10314	1418
DKFZp686C12170	1418
BETA-PIX	1418
COOL1	1418
P85SPR	1418
P85	1418
P85COOL1	1418
P50BP	1418
PAK3	1418
P50	1418
KIAA0424	1422
PEM-2	1422
KIAA0294	1424
Gef10	1424
FLJ10521	1425
KIAA1626	1425
KIAA0380	1426
GTRAP48	1426
PDZ-RHOGEF	1426
KIAA0382	1427
LARG	1427
KIAA0915	1428
Vsm-RhoGEF	1428
ARGEF15	1428
FLJ13791	1428
MGC44868	1428
NBR	1429
GEF16	1429
TEM4	1430
KIAA0337	1430
p164-RhoGEF	1430
P114-RhoGEF	1431
KIAA0521	1431
MGC15913	1431
p114RhoGEF	1431
FLJ33962	1432
WGEF	1432
GEFT	1434
p63RhoGEF	1434
DKFZP434D146	1435
SGEF	1435
RGNEF	1437
p190RhoGEF	1437
RIP2	1437
ARHGEF5L	1440
FLJ43692	1440
CTAGE4	1440
FLJ41603	1442
FLJ20184	1443
C9orf100	1445
FLJ14642	1445
solo	1446
FLJ10357	1446
C1orf4	1447
SMARCF1	1447
B120	1447
P270	1447
C10rf4	1447
BAF250	1447
BAF250a	1447
KIAA1235	1448
ELD/OSA1	1448
p250R	1448
BAF250b	1448
DAN15	1448
6A3-5	1448
KIAA1557	1449
DKFZp686G052	1449
FLJ30619	1449
BAF200	1449
DRIL1	1450
BRIGHT	1450
BDP	1451
DRIL2	1451
RBBP1	1454
RBP1	1454
RBP-1	1454
RBP1L1	1455
BCAA	1455
BRCAA1	1455
SAP180	1455
MRF-1	1456
RP11-363D14	1456
FLJ21150	1457
MRF2	1457
HARI	1458
HHARI	1458
UBCH7BP	1458
ARI	1458
TRIAD1	1459
C3orf71	1460
ARIH2P	1461
ARFL1	1462
ARFL2	1463
RP66	1465
BART1	1465
BART	1465
HsT2883	1466
ARL2BPL	1467
bcm1040	1467
ARFL3	1476
ARL4	1477
ARL4B	1478
ARL4P	1478
Em:AC022390.2	1478
ARL4P2	1479
ARL7	1483
LAK	1483
ARF4L	1484
ARL5	1485
ARL8	1491
ARL12	1492
BBS3	1493
RP55	1493
ARL6IP	1494
AIP1	1494
ARMER	1494
KIAA0069	1494
SPG61	1494
ARL6IPP1	1495
SR-25	1498
SRp25	1498
SFRS20	1498
SRrp37	1498
PRAF3	1499
JWA	1499
GTRAP3-18	1499
DERP11	1499
HSPC127	1499
Yip6b	1499
MGC33864	1500
ARL10B	1501
FLJ45195	1501
Gie2	1501
ARL10C	1502
FLJ10702	1502
Gie1	1502
ARL10A	1504
ARLTS1	1505
FLJ33930	1505
ARL13	1506
ARL2L1	1507
DKFZp761H079	1507
JBTS8	1507
ARF7	1508
FLJ22595	1508
C11orf46	1509
FLJ38968	1509
ARF7EP	1509
ARFRP2	1512
FLJ20051	1512
ARF1P2	1514
ARL17P1	1514
ARL17	1515
LINC02170	1516
PRCAT47	1516
FLJ10511	1517
Arcp	1517
DKFZp434P0714	1518
bA787I22.1	1518
FLJ32827	1520
CT81	1520
FLJ10817	1521
FLJ10376	1521
DKFZP434P1735	1521
CILD23	1521
gudu	1521
FLJ13063	1523
MGC19595	1524
FLJ22160	1525
HSPC056	1526
DKFZP434A043	1526
GID5	1526
VID28	1526
FLJ12584	1528
KIAA1868	1528
ARM	1528
KU-MEL-1	1528
MGC3195	1529
SVH	1529
C6orf81	1531
FLJ25390	1531
ALEX1	1532
GASP7	1532
ALEX2	1533
KIAA0512	1533
GASP9	1533
ALEX3	1534
GASP6	1534
CXorf35	1536
MGC40053	1536
GASP4	1536
FLJ12969	1537
GASP5	1537
FLJ20811	1539
GASP10	1539
ARMCX6-ps	1540
GASP10ps	1540
NCRNA00082	1541
C1orf228	1541
MGC33556	1541
p40	1541
C6orf229	1542
C10orf76	1543
FLJ13114	1543
C14orf37	1544
UT2	1544
LOC387715	1545
ARMD8	1545
C6orf211	1546
FLJ12910	1546
HIF-1beta	1548
bHLHe2	1548
KIAA0307	1549
bHLHe1	1549
MOP3	1550
JAP3	1550
BMAL1	1550
PASD3	1550
bHLHe5	1550
BMAL2	1551
MOP9	1551
CLIF	1551
PASD9	1551
bHLHe6	1551
SOP2Hs	1553
SOP2L	1553
Arc40	1553
ARC41	1554
p40-ARC	1554
p41-ARC	1554
p34-Arc	1556
ARC34	1556
p21-Arc	1557
ARC21	1557
ARPC3B	1558
dJ470L14.3	1558
p20-Arc	1563
ARC20	1563
p16-Arc	1565
ARC16	1565
dJ127C7.3	1565
MGC3038	1566
ARC16-2	1566
C15orf38	1567
MGC61550	1567
C15orf38-AP3S2	1568
ARPP-19	1569
ARPP-16	1569
ARPP16	1569
ENSAL	1569
ARPP-21	1572
TARPP	1572
R3HDM3	1572
ARRX	1574
ARR1	1575
ARR2	1576
BARR2	1576
DKFZp686L0365	1576
MGC40555	1577
C9orf37	1578
CLONE24945	1579
PP2703	1579
KIAA1376	1580
TLIMP	1580
FLJ36045	1582
ARSC	1586
ARSDP	1589
ARSDY1	1589
ARSFP	1591
KIAA1001	1592
FLJ16069	1594
SPG66	1594
FLJ23548	1595
DKFZp313G1735	1596
TSULF	1596
CDPX	1597
CDPX1	1597
ARSE	1597
ARSEP	1598
ARSEP1	1598
ART2	1599
CD296	1599
ARTC1	1599
RT6	1601
ART1P	1601
ARTC3	1602
DO	1603
DOK1	1603
CD297	1603
ARTC4	1603
ARTC5	1604
NBN	1605
EVN	1605
ENOVIN	1605
MRXS1	1608
PRTS	1608
MRX76	1608
MRX54	1608
MRX43	1608
MRX36	1608
MRX29	1608
MRX32	1608
MRX33	1608
MRX38	1608
MRX87	1608
ISSX	1608
CT121	1608
EIEE1	1608
CYT19	1609
ASAH	1610
AC	1610
PHP32	1610
FLJ21558	1610
ACDase	1610
ASAH2C	1612
bA449O16.3	1612
ASAH2L	1612
bA98I6.3	1612
DDEF1	1613
PAP	1613
KIAA1249	1613
ZG14P	1613
CENTB4	1613
DDEF1IT1	1614
HSPC054	1614
NCRNA00050	1614
ASAP1IT	1614
ASAP1-IT	1614
DDEF2	1616
KIAA0400	1616
PAP	1616
SHAG1	1616
CENTB3	1616
DDEFL1	1617
FLJ20199	1617
UPLC1	1617
CENTB6	1617
ASB-1	1618
ASB-2	1619
ASB-3	1620
ASB-4	1621
MGC5540	1625
FLJ21255	1625
DKFZP564L0862	1626
MGC4954	1626
FLJ20636	1626
GLC1F	1628
DKFZp779E2460	1629
FLJ39577	1630
FLJ13134	1631
MGC19879	1631
DKFZp313L0121	1632
FLJ43370	1633
FLJ30165	1635
C17orf65	1636
DKFZp762C2414	1636
CGI-18	1639
ASC1p50	1639
Em:AC022392.3	1639
p50	1639
ASC1p100	1640
FLJ21588	1640
DKFZp586O0223	1640
HELIC1	1641
RNAH	1641
ASC1p200	1641
dJ121G13.4	1641
dJ467N11.1	1641
ASH1	1642
HASH1	1642
bHLHa46	1642
ASH2	1643
HASH2	1643
bHLHa45	1643
bHLHa42	1644
HASH3	1644
Sgn1	1644
HASH4	1645
bHLHa44	1645
bHLHa47	1646
DKFZP547E2110	1648
CIA	1648
FLJ10604	1649
CLEC4H1	1650
CLEC4H2	1651
huASH1	1652
ASH1	1652
ASH1L1	1652
KMT2H	1652
ASH2L1	1655
ASH2L2	1655
ASH2	1655
Bre2	1655
ACCN2	1659
BNaC2	1659
hBNaC2	1659
ACCN	1660
ACCN1	1660
ASIC2a	1660
BNC1	1660
BNaC1	1660
hBNaC1	1660
MDEG	1660
ACCN3	1661
TNaC1	1661
DRASIC	1661
ACCN4	1662
BNAC4	1662
ACCN5	1664
INAC	1664
HINAC	1664
AGTIL	1665
ASP	1665
ASAL	1666
ASLL	1667
HIOMT	1668
ASMTY	1668
HIOMTY	1668
CXYorf2	1670
NCRNA00105	1670
ASMTLAS	1670
ASMTL-AS	1670
FLJ13330	1670
NS3TP1	1672
FLJ20752	1672
NBLA00058	1672
ASNSL1	1673
ASNSL2	1674
ASP	1679
ACY2	1679
C14orf76	1681
CASQ2BP1	1682
BAH	1682
JCTN	1682
HAAH	1682
FLJ39838	1684
MCPH5	1685
Calmbp1	1685
ASP	1685
FLJ10517	1685
FLJ10549	1685
FLJ20129	1686
SLRR1C	1686
PLAP-1	1686
Taps	1687
SASPase	1687
FLJ25084	1687
ASPS	1688
ASPL	1688
UBXD9	1688
UBXN9	1688
TUG	1688
FLJ22316	1689
ALP1	1689
ALP	1689
ASS	1690
CTLN1	1690
ASSP1	1691
ASSP2	1692
ASSP3	1693
ASSP4	1694
ASSP5	1695
ASSP6	1696
ASSP7	1697
ASSP8	1698
ASSP9	1699
ASSP10	1700
ASSP11	1701
TCAG_1641141	1701
ASSP12	1702
ASSP13	1703
ASSP14	1704
HT001	1705
ovastacin	1706
SAS1B	1706
ASTN	1707
KIAA0634	1708
KIAA0978	1710
ASXH2	1711
FLJ10898	1711
KIAA1685	1711
KIAA1713	1712
C7orf7	1713
ANKL1	1713
Orf3	1713
GASZ	1713
ALP1	1713
CT1.19	1713
FLJ14600	1714
Msp1	1714
PRO2000	1715
DKFZp667N1320	1715
MGC5254	1715
MGC29843	1715
CT137	1715
ANCCA	1715
KIAA1240	1716
FLJ10709	1717
TOB3	1718
KIAA1273	1718
FLJ34599	1719
C17orf41	1720
FLJ12735	1720
FRAG1	1720
ELG1	1720
C6orf134	1721
FLJ13158	1721
Em:AB023049.7	1721
MEC17	1721
BNIP-H	1722
ENST00000437593	1724
TREB36	1725
CREB2	1727
TREB7	1727
CRE-BP1	1727
HB16	1727
TXREB	1729
TAXREB67	1729
CREB-2	1729
TXREBP	1730
ATF4P	1730
TAXREB67P	1730
ATF4C	1732
ATF4B	1733
ATF6A	1735
CREBL1	1736
G13	1736
ATFA	1737
FLJ10688	1739
p621	1739
FLJ12668	1740
KIAA0404	1741
C14orf103	1742
FLJ10242	1742
APG3L	1743
PC3-96	1743
FLJ22125	1743
MGC15201	1743
DKFZp564M1178	1743
ATG3P	1744
dJ54G6.1	1744
AUTL2	1745
APG4A	1745
APG4B	1747
Apg4B	1747
KIAA0943	1747
DKFZp586D1822	1747
AUTL1	1747
AUTL1	1748
APG4C	1748
FLJ14867	1748
AUTL3	1748
AUTL4	1749
APG4D	1749
APG4-D	1749
APG5L	1750
ASP	1750
APG5	1750
hAPG5	1750
APG7L	1751
GSA7	1751
DKFZp434N0735	1751
APG9L1	1752
FLJ22169	1752
NOS3AS	1753
FLJ14885	1753
APG9L2	1753
SONE	1753
APG10L	1754
DKFZP586I0418	1754
FLJ13954	1754
APG12L	1757
APG12	1757
ATG12P	1758
KIAA0652	1760
KIAA0831	1761
ATG14L	1761
APG16L	1762
ATG16L	1762
WDR30	1762
FLJ10035	1762
ATG16A	1762
FLJ00012	1763
WDR80	1763
ATG16B	1763
C12orf44	1764
FLJ11773	1764
PURH	1765
AICARFT	1765
IMPCHASE	1765
SPG3	1766
SPG3A	1766
FSP1	1766
AD-FSP	1766
ARL6IP2	1767
DKFZP564J0863	1768
ATA	1769
ATDC	1769
ATC	1769
ATD	1769
TEL1	1769
TELO1	1769
ASCIZ	1770
KIAA0431	1770
ZNF822	1770
D12S755E	1771
DRPLA	1771
B37	1771
HATH1	1772
MATH-1	1772
Math1	1772
bHLHa14	1772
Math5	1773
bHLHa13	1773
HATH6	1774
FLJ14708	1774
bHLHa21	1774
HAH1	1775
C1orf203	1777
ATP1A1OS	1777
MGC16179	1777
MHP2	1778
FHM2	1778
DYT12	1779
ATP1AL2	1780
ATP1B	1781
ATP1BL1	1782
AMOG	1783
FLJ29027	1784
CD298	1784
ATP2A	1788
SERCA1	1788
ATP2B	1790
DAR	1790
SERCA2	1790
SERCA3	1791
PMCA1	1792
LINC00936	1793
PMCA2	1794
SCAX1	1797
CLA2	1797
PMCA3	1797
CFAP39	1797
ATP2B2	1798
MXRA1	1798
PMCA4	1798
BCPM	1799
KIAA1347	1799
ATP2C1A	1799
PMR1	1799
SPCA1	1799
KIAA0703	1800
SPCA2	1800
RP11-517C16.2-001	1801
RP11-517C16.2	1801
ATP6A	1802
ATP6B	1803
ATP5AL2	1804
ATPM	1804
ATP5A1	1804
ATP5A	1804
hATP1	1804
OMR	1804
ORM	1804
ATP5AP1	1805
ATP5A1P5	1805
ATP5AL1	1805
ATP5A1P6	1805
ATP5A1P1	1805
ATP5AP2	1806
ATP5A1P2	1806
ATP5AP3	1807
ATP5A1P3	1807
ATP5AP4	1808
ATP5A1P4	1808
ATP5A1P9	1809
ATP5A1P7	1809
ATP5A1P8	1810
ATP5A1P10	1811
ATPSB	1812
ATP5B	1812
ATPSBL1	1813
ATP5BL1	1813
ATP5BP1	1813
ATPMBL1	1813
ATP5CL1	1814
ATP5C	1814
ATP5C1	1814
ATP5CL2	1815
ATP5C2	1815
ATP5C1P1	1815
ATP5D	1816
ATP5E	1817
ATP5EP1	1818
ATP5EP2	1819
ATPIF1	1820
ATPI	1820
IP	1820
ATPIP	1820
MGC1167	1820
MGC8898	1820
ATP5G	1821
ATP5G1	1821
ATP5GP3	1822
ATP5G1P1	1822
ATP5GP4	1823
ATP5G1P2	1823
ATP5G1P3	1824
ATP5G1P4	1825
ATP5G1P5	1826
ATP5G1P6	1827
ATP5G1P7	1828
ATP5G1P8	1829
ATP5G2	1830
ATP5GP1	1831
ATP5G2P1	1831
ATP5GP2	1832
ATP5G2P2	1832
ATP5G2P3	1833
ATP5G2P4	1834
ATP5G3	1835
USMG5	1836
MGC14697	1836
bA792D24.4	1836
DAPIT	1836
USMG5P1	1837
ATP5I	1838
ATP5J2	1839
ATP5JL	1839
ATP5J2-PTCD1	1840
ATP5J2LP	1841
ATP5J2P2	1842
bA249L21.4	1842
ATP5J2P3	1843
bA159H20.5	1843
ATP5J2P4	1844
ATP5J2P5	1845
ATP5J2P6	1846
ATP5L	1847
ATP5JG	1847
ATP5K2	1848
ATP5L2	1848
dJ222E13.5	1848
ATP5KP1	1849
ATP5LP1	1849
ATPE5KP1	1849
ATP5KP2	1850
ATP5LP2	1850
ATP5KP3	1851
ATP5LP3	1851
ATP5LP4	1852
ATP5LP5	1853
ATP5LP6	1854
ATP5LP7	1855
ATP5LP8	1856
C14orf2	1857
MP68	1857
MLQ	1857
6.8PL	1857
ATP5F1	1858
ATP5F1P1	1859
ATP5F1P2	1860
ATP5F1P3	1861
ATP5F1P4	1862
